raceId,driverId,driverRef,circuitId,circuit_name,season,round,grid,position,positions_gained,driver_avg_finish_last5,driver_dnf_rate_last5,driver_circuit_avg_finish,driver_circuit_race_count,age
602,283,wilds,14,Autodromo Nazionale di Monza,1974,13,0,29,-29,30.333333333333332,1.0,29.0,1,28
603,283,wilds,48,Mosport International Raceway,1974,14,0,28,-28,29.75,1.0,28.0,1,28
604,283,wilds,46,Watkins Glen,1974,15,22,14,8,26.6,1.0,14.0,1,28
576,283,wilds,25,Autódromo Juan y Oscar Gálvez,1975,1,22,18,4,23.6,1.0,18.0,1,29
577,283,wilds,18,Autódromo José Carlos Pace,1975,2,22,21,1,22.0,1.0,21.0,1,29
568,283,wilds,38,Brands Hatch,1976,9,0,29,-29,22.0,1.0,31.0,2,30
569,284,pesenti_rossi,20,Nürburgring,1976,10,26,14,12,14.0,0.0,14.0,1,34
570,284,pesenti_rossi,70,Red Bull Ring,1976,11,23,11,12,12.5,0.0,11.0,1,34
571,284,pesenti_rossi,39,Circuit Park Zandvoort,1976,12,0,27,-27,17.333333333333332,0.3333333333333333,27.0,1,34
572,284,pesenti_rossi,14,Autodromo Nazionale di Monza,1976,13,21,18,3,17.5,0.25,18.0,1,34
572,285,stuppacher,14,Autodromo Nazionale di Monza,1976,13,0,29,-29,29.0,1.0,29.0,1,29
573,285,stuppacher,48,Mosport International Raceway,1976,14,0,27,-27,28.0,1.0,27.0,1,29
574,285,stuppacher,46,Watkins Glen,1976,15,0,27,-27,27.666666666666668,1.0,27.0,1,29
574,286,brown,46,Watkins Glen,1976,15,23,14,9,14.0,0.0,14.0,1,27
575,287,hasemi,16,Fuji Speedway,1976,16,10,11,-1,11.0,0.0,11.0,1,31
641,288,donohue,48,Mosport International Raceway,1971,10,8,3,5,3.0,0.0,7.5,2,34
603,288,donohue,48,Mosport International Raceway,1974,14,24,12,12,7.5,0.0,7.5,2,37
604,288,donohue,46,Watkins Glen,1974,15,14,20,-6,11.666666666666666,0.3333333333333333,20.0,1,37
576,288,donohue,25,Autódromo Juan y Oscar Gálvez,1975,1,16,7,9,10.5,0.25,7.0,1,38
577,288,donohue,18,Autódromo José Carlos Pace,1975,2,15,20,-5,12.4,0.4,20.0,1,38
578,288,donohue,30,Kyalami,1975,3,18,8,10,13.4,0.4,8.0,1,38
579,288,donohue,49,Montjuïc,1975,4,17,20,-3,15.0,0.6,20.0,1,38
580,288,donohue,6,Circuit de Monaco,1975,5,16,10,6,13.0,0.6,10.0,1,38
581,288,donohue,40,Zolder,1975,6,21,11,10,13.8,0.6,11.0,1,38
582,288,donohue,47,Scandinavian Raceway,1975,7,16,5,11,10.8,0.4,5.0,1,38
583,288,donohue,39,Circuit Park Zandvoort,1975,8,18,8,10,10.8,0.4,8.0,1,38
584,288,donohue,34,Circuit Paul Ricard,1975,9,18,24,-6,11.6,0.4,24.0,1,38
585,288,donohue,9,Silverstone Circuit,1975,10,15,5,10,10.6,0.2,5.0,1,38
586,288,donohue,20,Nürburgring,1975,11,19,23,-4,13.0,0.4,23.0,1,38
587,288,donohue,70,Red Bull Ring,1975,12,20,27,-7,17.4,0.6,27.0,1,38
766,289,hill,6,Circuit de Monaco,1958,2,15,9,6,9.0,1.0,7.555555555555555,18,29
767,289,hill,39,Circuit Park Zandvoort,1958,3,13,14,-1,11.5,1.0,8.75,16,29
769,289,hill,13,Circuit de Spa-Francorchamps,1958,5,15,13,2,12.0,1.0,9.909090909090908,11,29
770,289,hill,55,Reims-Gueux,1958,6,19,15,4,12.75,1.0,12.5,6,29
771,289,hill,9,Silverstone Circuit,1958,7,14,19,-5,14.0,1.0,12.5,8,29
772,289,hill,20,Nürburgring,1958,8,22,17,5,15.6,1.0,9.071428571428571,14,29
773,289,hill,59,Circuito da Boavista,1958,9,12,12,0,15.2,1.0,13.0,2,29
774,289,hill,14,Autodromo Nazionale di Monza,1958,10,12,6,6,13.8,0.8,12.375,16,29
775,289,hill,64,Ain Diab,1958,11,12,16,-4,14.0,0.6,16.0,1,29
756,289,hill,6,Circuit de Monaco,1959,1,14,12,2,12.6,0.6,7.555555555555555,18,30
758,289,hill,39,Circuit Park Zandvoort,1959,3,5,7,-2,10.6,0.4,8.75,16,30
759,289,hill,55,Reims-Gueux,1959,4,14,19,-5,12.0,0.4,12.5,6,30
760,289,hill,58,Aintree,1959,5,9,9,0,12.6,0.4,11.666666666666666,3,30
761,289,hill,61,AVUS,1959,6,10,12,-2,11.8,0.6,12.0,1,30
762,289,hill,62,Monsanto Park Circuit,1959,7,15,15,0,12.4,0.6,15.0,1,30
763,289,hill,14,Autodromo Nazionale di Monza,1959,8,10,20,-10,15.0,0.8,12.375,16,30
746,289,hill,25,Autódromo Juan y Oscar Gálvez,1960,1,3,18,-15,14.8,0.8,15.0,4,31
747,289,hill,6,Circuit de Monaco,1960,2,6,7,-1,14.4,0.8,7.555555555555555,18,31
749,289,hill,39,Circuit Park Zandvoort,1960,4,5,3,2,12.6,0.6,8.75,16,31
750,289,hill,13,Circuit de Spa-Francorchamps,1960,5,6,7,-1,11.0,0.6,9.909090909090908,11,31
751,289,hill,55,Reims-Gueux,1960,6,3,19,-16,10.8,0.6,12.5,6,31
752,289,hill,9,Silverstone Circuit,1960,7,2,17,-15,10.6,0.6,12.5,8,31
753,289,hill,59,Circuito da Boavista,1960,8,5,14,-9,12.0,0.8,13.0,2,31
755,289,hill,60,Riverside International Raceway,1960,10,11,17,-6,14.8,1.0,17.0,1,31
738,289,hill,6,Circuit de Monaco,1961,1,4,16,-12,16.6,1.0,7.555555555555555,18,32
739,289,hill,39,Circuit Park Zandvoort,1961,2,5,8,-3,14.4,0.8,8.75,16,32
740,289,hill,13,Circuit de Spa-Francorchamps,1961,3,6,14,-8,13.8,0.8,9.909090909090908,11,32
741,289,hill,55,Reims-Gueux,1961,4,6,6,0,12.2,0.6,12.5,6,32
742,289,hill,58,Aintree,1961,5,11,22,-11,13.2,0.6,11.666666666666666,3,32
743,289,hill,20,Nürburgring,1961,6,16,24,-8,14.8,0.6,9.071428571428571,14,32
744,289,hill,14,Autodromo Nazionale di Monza,1961,7,5,21,-16,17.4,0.8,12.375,16,32
745,289,hill,46,Watkins Glen,1961,8,2,5,-3,15.6,0.6,6.5,14,32
729,289,hill,39,Circuit Park Zandvoort,1962,1,2,1,1,14.6,0.6,8.75,16,33
730,289,hill,6,Circuit de Monaco,1962,2,2,6,-4,11.4,0.4,7.555555555555555,18,33
731,289,hill,13,Circuit de Spa-Francorchamps,1962,3,1,2,-1,7.0,0.2,9.909090909090908,11,33
732,289,hill,53,Rouen-Les-Essarts,1962,4,2,9,-7,4.6,0.0,8.666666666666666,3,33
733,289,hill,58,Aintree,1962,5,5,4,1,4.4,0.0,11.666666666666666,3,33
734,289,hill,20,Nürburgring,1962,6,2,1,1,4.4,0.0,9.071428571428571,14,33
735,289,hill,14,Autodromo Nazionale di Monza,1962,7,2,1,1,3.4,0.0,12.375,16,33
736,289,hill,46,Watkins Glen,1962,8,3,2,1,3.4,0.0,6.5,14,33
737,289,hill,56,Prince George Circuit,1962,9,2,1,1,1.8,0.0,2.3333333333333335,3,33
719,289,hill,6,Circuit de Monaco,1963,1,2,1,1,1.2,0.0,7.555555555555555,18,34
720,289,hill,13,Circuit de Spa-Francorchamps,1963,2,1,10,-9,3.0,0.2,9.909090909090908,11,34
721,289,hill,39,Circuit Park Zandvoort,1963,3,2,12,-10,5.2,0.4,8.75,16,34
722,289,hill,55,Reims-Gueux,1963,4,2,3,-1,5.4,0.4,12.5,6,34
723,289,hill,9,Silverstone Circuit,1963,5,3,3,0,5.8,0.4,12.5,8,34
724,289,hill,20,Nürburgring,1963,6,4,18,-14,9.2,0.6,9.071428571428571,14,34
725,289,hill,14,Autodromo Nazionale di Monza,1963,7,2,16,-14,10.4,0.4,12.375,16,34
726,289,hill,46,Watkins Glen,1963,8,1,1,0,8.2,0.2,6.5,14,34
727,289,hill,32,Autódromo Hermanos Rodríguez,1963,9,3,4,-1,8.4,0.2,10.428571428571429,7,34
728,289,hill,56,Prince George Circuit,1963,10,6,3,3,8.4,0.2,2.3333333333333335,3,34
709,289,hill,6,Circuit de Monaco,1964,1,3,1,2,5.0,0.0,7.555555555555555,18,35
710,289,hill,39,Circuit Park Zandvoort,1964,2,3,4,-1,2.6,0.0,8.75,16,35
711,289,hill,13,Circuit de Spa-Francorchamps,1964,3,2,5,-3,3.4,0.0,9.909090909090908,11,35
712,289,hill,53,Rouen-Les-Essarts,1964,4,6,2,4,3.0,0.0,8.666666666666666,3,35
713,289,hill,38,Brands Hatch,1964,5,2,2,0,2.8,0.0,9.333333333333334,6,35
714,289,hill,20,Nürburgring,1964,6,5,2,3,3.0,0.0,9.071428571428571,14,35
715,289,hill,57,Zeltweg,1964,7,1,20,-19,6.2,0.2,20.0,1,35
716,289,hill,14,Autodromo Nazionale di Monza,1964,8,3,20,-17,9.2,0.4,12.375,16,35
717,289,hill,46,Watkins Glen,1964,9,4,1,3,9.0,0.4,6.5,14,35
718,289,hill,32,Autódromo Hermanos Rodríguez,1964,10,6,11,-5,10.8,0.4,10.428571428571429,7,35
699,289,hill,56,Prince George Circuit,1965,1,5,3,2,11.0,0.4,2.3333333333333335,3,36
700,289,hill,6,Circuit de Monaco,1965,2,1,1,0,7.2,0.2,7.555555555555555,18,36
701,289,hill,13,Circuit de Spa-Francorchamps,1965,3,1,5,-4,4.2,0.0,9.909090909090908,11,36
702,289,hill,51,Charade Circuit,1965,4,13,5,8,5.0,0.0,7.75,4,36
703,289,hill,9,Silverstone Circuit,1965,5,2,2,0,3.2,0.0,12.5,8,36
704,289,hill,39,Circuit Park Zandvoort,1965,6,1,4,-3,3.4,0.0,8.75,16,36
705,289,hill,20,Nürburgring,1965,7,3,2,1,3.6,0.0,9.071428571428571,14,36
706,289,hill,14,Autodromo Nazionale di Monza,1965,8,4,2,2,3.0,0.0,12.375,16,36
707,289,hill,46,Watkins Glen,1965,9,1,1,0,2.2,0.0,6.5,14,36
708,289,hill,32,Autódromo Hermanos Rodríguez,1965,10,5,9,-4,3.6,0.2,10.428571428571429,7,36
690,289,hill,6,Circuit de Monaco,1966,1,4,3,1,3.4,0.2,7.555555555555555,18,37
691,289,hill,13,Circuit de Spa-Francorchamps,1966,2,9,11,-2,5.2,0.4,9.909090909090908,11,37
692,289,hill,55,Reims-Gueux,1966,3,8,13,-5,7.4,0.6,12.5,6,37
693,289,hill,38,Brands Hatch,1966,4,4,3,1,7.8,0.6,9.333333333333334,6,37
694,289,hill,39,Circuit Park Zandvoort,1966,5,7,2,5,6.4,0.4,8.75,16,37
695,289,hill,20,Nürburgring,1966,6,10,4,6,6.6,0.4,9.071428571428571,14,37
696,289,hill,14,Autodromo Nazionale di Monza,1966,7,11,20,-9,8.4,0.4,12.375,16,37
697,289,hill,46,Watkins Glen,1966,8,5,14,-9,8.6,0.4,6.5,14,37
698,289,hill,32,Autódromo Hermanos Rodríguez,1966,9,7,16,-9,11.2,0.6,10.428571428571429,7,37
679,289,hill,30,Kyalami,1967,1,15,17,-2,14.2,0.8,10.25,8,38
680,289,hill,6,Circuit de Monaco,1967,2,8,2,6,13.8,0.8,7.555555555555555,18,38
681,289,hill,39,Circuit Park Zandvoort,1967,3,1,15,-14,12.8,0.8,8.75,16,38
682,289,hill,13,Circuit de Spa-Francorchamps,1967,4,3,15,-12,13.0,0.8,9.909090909090908,11,38
683,289,hill,54,Le Mans,1967,5,1,14,-13,12.6,0.8,14.0,1,38
684,289,hill,9,Silverstone Circuit,1967,6,2,12,-10,11.6,0.8,12.5,8,38
685,289,hill,20,Nürburgring,1967,7,13,16,-3,14.4,1.0,9.071428571428571,14,38
686,289,hill,48,Mosport International Raceway,1967,8,2,4,-2,12.2,0.8,12.333333333333334,6,38
687,289,hill,14,Autodromo Nazionale di Monza,1967,9,8,8,0,10.8,0.8,12.375,16,38
688,289,hill,46,Watkins Glen,1967,10,1,2,-1,8.4,0.6,6.5,14,38
689,289,hill,32,Autódromo Hermanos Rodríguez,1967,11,4,16,-12,9.2,0.6,10.428571428571429,7,38
667,289,hill,30,Kyalami,1968,1,2,2,0,6.4,0.4,10.25,8,39
668,289,hill,45,Jarama,1968,2,6,1,5,5.8,0.4,7.75,4,39
669,289,hill,6,Circuit de Monaco,1968,3,1,1,0,4.4,0.2,7.555555555555555,18,39
670,289,hill,13,Circuit de Spa-Francorchamps,1968,4,14,16,-2,7.2,0.4,9.909090909090908,11,39
671,289,hill,39,Circuit Park Zandvoort,1968,5,3,9,-6,5.8,0.2,8.75,16,39
672,289,hill,53,Rouen-Les-Essarts,1968,6,9,15,-6,8.4,0.4,8.666666666666666,3,39
673,289,hill,38,Brands Hatch,1968,7,1,14,-13,11.0,0.6,9.333333333333334,6,39
674,289,hill,20,Nürburgring,1968,8,4,2,2,11.2,0.6,9.071428571428571,14,39
675,289,hill,14,Autodromo Nazionale di Monza,1968,9,5,16,-11,11.2,0.6,12.375,16,39
676,289,hill,52,Circuit Mont-Tremblant,1968,10,5,4,1,10.2,0.6,8.0,2,39
677,289,hill,46,Watkins Glen,1968,11,3,2,1,7.6,0.4,6.5,14,39
678,289,hill,32,Autódromo Hermanos Rodríguez,1968,12,3,1,2,5.0,0.2,10.428571428571429,7,39
656,289,hill,30,Kyalami,1969,1,7,2,5,5.0,0.2,10.25,8,40
657,289,hill,49,Montjuïc,1969,2,3,13,-10,4.4,0.2,17.666666666666668,3,40
658,289,hill,6,Circuit de Monaco,1969,3,4,1,3,3.8,0.2,7.555555555555555,18,40
659,289,hill,39,Circuit Park Zandvoort,1969,4,3,7,-4,4.8,0.2,8.75,16,40
660,289,hill,51,Charade Circuit,1969,5,8,6,2,5.8,0.2,7.75,4,40
661,289,hill,9,Silverstone Circuit,1969,6,12,7,5,6.8,0.2,12.5,8,40
662,289,hill,20,Nürburgring,1969,7,9,4,5,5.0,0.0,9.071428571428571,14,40
663,289,hill,14,Autodromo Nazionale di Monza,1969,8,9,9,0,6.6,0.0,12.375,16,40
664,289,hill,48,Mosport International Raceway,1969,9,7,9,-2,7.0,0.2,12.333333333333334,6,40
665,289,hill,46,Watkins Glen,1969,10,4,8,-4,7.4,0.4,6.5,14,40
643,289,hill,30,Kyalami,1970,1,19,6,13,7.2,0.4,10.25,8,41
644,289,hill,45,Jarama,1970,2,15,4,11,7.2,0.4,7.75,4,41
645,289,hill,6,Circuit de Monaco,1970,3,16,5,11,6.4,0.4,7.555555555555555,18,41
646,289,hill,13,Circuit de Spa-Francorchamps,1970,4,16,11,5,6.8,0.4,9.909090909090908,11,41
647,289,hill,39,Circuit Park Zandvoort,1970,5,20,12,8,7.6,0.4,8.75,16,41
648,289,hill,51,Charade Circuit,1970,6,20,10,10,8.4,0.4,7.75,4,41
649,289,hill,38,Brands Hatch,1970,7,22,6,16,8.8,0.4,9.333333333333334,6,41
650,289,hill,10,Hockenheimring,1970,8,20,10,10,9.8,0.6,10.0,1,41
652,289,hill,14,Autodromo Nazionale di Monza,1970,10,0,21,-21,11.8,0.6,12.375,16,41
653,289,hill,52,Circuit Mont-Tremblant,1970,11,20,12,8,11.8,0.6,8.0,2,41
654,289,hill,46,Watkins Glen,1970,12,10,16,-6,13.0,0.8,6.5,14,41
655,289,hill,32,Autódromo Hermanos Rodríguez,1970,13,8,16,-8,15.0,1.0,10.428571428571429,7,41
632,289,hill,30,Kyalami,1971,1,19,9,10,14.8,0.8,10.25,8,42
633,289,hill,49,Montjuïc,1971,2,10,22,-12,15.0,0.8,17.666666666666668,3,42
634,289,hill,6,Circuit de Monaco,1971,3,9,18,-9,16.2,0.8,7.555555555555555,18,42
635,289,hill,39,Circuit Park Zandvoort,1971,4,16,10,6,15.0,0.6,8.75,16,42
636,289,hill,34,Circuit Paul Ricard,1971,5,4,16,-12,15.0,0.6,13.0,2,42
637,289,hill,9,Silverstone Circuit,1971,6,22,23,-1,17.8,0.8,12.5,8,42
638,289,hill,20,Nürburgring,1971,7,13,9,4,15.2,0.6,9.071428571428571,14,42
639,289,hill,70,Red Bull Ring,1971,8,8,5,3,12.6,0.4,12.75,4,42
640,289,hill,14,Autodromo Nazionale di Monza,1971,9,14,11,3,12.8,0.6,12.375,16,42
641,289,hill,48,Mosport International Raceway,1971,10,15,23,-8,14.2,0.6,12.333333333333334,6,42
642,289,hill,46,Watkins Glen,1971,11,18,7,11,11.0,0.4,6.5,14,42
620,289,hill,25,Autódromo Juan y Oscar Gálvez,1972,1,16,18,-2,12.8,0.6,15.0,4,43
621,289,hill,30,Kyalami,1972,2,14,6,8,13.0,0.6,10.25,8,43
622,289,hill,45,Jarama,1972,3,23,10,13,12.8,0.4,7.75,4,43
623,289,hill,6,Circuit de Monaco,1972,4,20,12,8,10.6,0.2,7.555555555555555,18,43
624,289,hill,50,Nivelles-Baulers,1972,5,16,15,1,12.2,0.4,11.5,2,43
625,289,hill,51,Charade Circuit,1972,6,20,10,10,10.6,0.2,7.75,4,43
626,289,hill,38,Brands Hatch,1972,7,21,18,3,13.0,0.4,9.333333333333334,6,43
627,289,hill,20,Nürburgring,1972,8,15,6,9,12.2,0.4,9.071428571428571,14,43
628,289,hill,70,Red Bull Ring,1972,9,14,18,-4,13.4,0.6,12.75,4,43
629,289,hill,14,Autodromo Nazionale di Monza,1972,10,13,5,8,11.4,0.4,12.375,16,43
630,289,hill,48,Mosport International Raceway,1972,11,17,8,9,11.0,0.4,12.333333333333334,6,43
631,289,hill,46,Watkins Glen,1972,12,27,11,16,9.6,0.2,6.5,14,43
608,289,hill,49,Montjuïc,1973,4,22,18,4,12.0,0.4,17.666666666666668,3,44
609,289,hill,40,Zolder,1973,5,23,9,14,10.2,0.2,9.0,1,44
610,289,hill,6,Circuit de Monaco,1973,6,24,13,11,11.8,0.4,7.555555555555555,18,44
611,289,hill,47,Scandinavian Raceway,1973,7,18,19,-1,14.0,0.6,12.5,2,44
612,289,hill,34,Circuit Paul Ricard,1973,8,16,10,6,13.8,0.6,13.0,2,44
613,289,hill,9,Silverstone Circuit,1973,9,27,17,10,13.6,0.6,12.5,8,44
614,289,hill,39,Circuit Park Zandvoort,1973,10,17,12,5,14.2,0.8,8.75,16,44
615,289,hill,20,Nürburgring,1973,11,20,13,7,14.2,0.6,9.071428571428571,14,44
616,289,hill,70,Red Bull Ring,1973,12,22,16,6,13.6,0.6,12.75,4,44
617,289,hill,14,Autodromo Nazionale di Monza,1973,13,22,14,8,14.4,0.6,12.375,16,44
618,289,hill,48,Mosport International Raceway,1973,14,17,16,1,14.2,0.4,12.333333333333334,6,44
619,289,hill,46,Watkins Glen,1973,15,18,13,5,14.4,0.2,6.5,14,44
590,289,hill,25,Autódromo Juan y Oscar Gálvez,1974,1,17,14,3,14.6,0.4,15.0,4,45
591,289,hill,18,Autódromo José Carlos Pace,1974,2,21,11,10,13.6,0.2,11.5,2,45
592,289,hill,30,Kyalami,1974,3,18,12,6,13.2,0.2,10.25,8,45
593,289,hill,45,Jarama,1974,4,19,16,3,13.2,0.4,7.75,4,45
594,289,hill,50,Nivelles-Baulers,1974,5,29,8,21,12.2,0.4,11.5,2,45
595,289,hill,6,Circuit de Monaco,1974,6,21,7,14,10.8,0.2,7.555555555555555,18,45
596,289,hill,47,Scandinavian Raceway,1974,7,15,6,9,9.8,0.2,12.5,2,45
597,289,hill,39,Circuit Park Zandvoort,1974,8,19,20,-1,11.4,0.4,8.75,16,45
598,289,hill,41,Dijon-Prenois,1974,9,21,13,8,10.8,0.2,13.0,1,45
599,289,hill,38,Brands Hatch,1974,10,22,13,9,11.8,0.2,9.333333333333334,6,45
600,289,hill,20,Nürburgring,1974,11,19,9,10,12.2,0.2,9.071428571428571,14,45
601,289,hill,70,Red Bull Ring,1974,12,21,12,9,13.4,0.2,12.75,4,45
602,289,hill,14,Autodromo Nazionale di Monza,1974,13,21,8,13,11.0,0.0,12.375,16,45
603,289,hill,48,Mosport International Raceway,1974,14,20,14,6,11.2,0.0,12.333333333333334,6,45
604,289,hill,46,Watkins Glen,1974,15,24,8,16,10.2,0.0,6.5,14,45
576,289,hill,25,Autódromo Juan y Oscar Gálvez,1975,1,21,10,11,10.4,0.0,15.0,4,46
577,289,hill,18,Autódromo José Carlos Pace,1975,2,20,12,8,10.4,0.0,11.5,2,46
578,289,hill,30,Kyalami,1975,3,0,28,-28,14.4,0.2,10.25,8,46
580,289,hill,6,Circuit de Monaco,1975,5,0,21,-21,15.8,0.4,7.555555555555555,18,46
622,290,wilson_fittipaldi,45,Jarama,1972,3,14,7,7,7.0,0.0,7.0,1,29
623,290,wilson_fittipaldi,6,Circuit de Monaco,1972,4,21,9,12,8.0,0.0,15.333333333333334,3,29
624,290,wilson_fittipaldi,50,Nivelles-Baulers,1972,5,18,22,-4,12.666666666666666,0.3333333333333333,22.0,1,29
625,290,wilson_fittipaldi,51,Charade Circuit,1972,6,14,8,6,11.5,0.25,8.0,1,29
626,290,wilson_fittipaldi,38,Brands Hatch,1972,7,22,12,10,11.6,0.2,12.0,1,29
627,290,wilson_fittipaldi,20,Nürburgring,1972,8,21,7,14,11.6,0.2,9.666666666666666,3,29
628,290,wilson_fittipaldi,70,Red Bull Ring,1972,9,15,19,-4,13.6,0.4,21.333333333333332,3,29
629,290,wilson_fittipaldi,14,Autodromo Nazionale di Monza,1972,10,19,17,2,12.6,0.4,20.0,2,29
630,290,wilson_fittipaldi,48,Mosport International Raceway,1972,11,11,23,-12,15.6,0.6,17.0,2,29
631,290,wilson_fittipaldi,46,Watkins Glen,1972,12,13,24,-11,18.0,0.8,17.0,3,29
605,290,wilson_fittipaldi,25,Autódromo Juan y Oscar Gálvez,1973,1,13,6,7,17.8,0.8,13.5,2,30
606,290,wilson_fittipaldi,18,Autódromo José Carlos Pace,1973,2,11,19,-8,17.8,0.8,16.0,2,30
607,290,wilson_fittipaldi,30,Kyalami,1973,3,17,17,0,17.8,0.8,22.0,2,30
608,290,wilson_fittipaldi,49,Montjuïc,1973,4,12,10,2,15.2,0.6,16.5,2,30
609,290,wilson_fittipaldi,40,Zolder,1973,5,19,14,5,13.2,0.6,13.0,2,30
610,290,wilson_fittipaldi,6,Circuit de Monaco,1973,6,9,11,-2,14.2,0.6,15.333333333333334,3,30
611,290,wilson_fittipaldi,47,Scandinavian Raceway,1973,7,12,20,-8,14.4,0.6,18.5,2,30
612,290,wilson_fittipaldi,34,Circuit Paul Ricard,1973,8,19,16,3,14.2,0.4,18.5,2,30
613,290,wilson_fittipaldi,9,Silverstone Circuit,1973,9,13,14,-1,15.0,0.6,16.5,2,30
614,290,wilson_fittipaldi,39,Circuit Park Zandvoort,1973,10,13,16,-3,15.4,0.6,13.5,2,30
615,290,wilson_fittipaldi,20,Nürburgring,1973,11,13,5,8,14.2,0.6,9.666666666666666,3,30
616,290,wilson_fittipaldi,70,Red Bull Ring,1973,12,16,15,1,13.2,0.6,21.333333333333332,3,30
617,290,wilson_fittipaldi,14,Autodromo Nazionale di Monza,1973,13,16,23,-7,14.6,0.8,20.0,2,30
618,290,wilson_fittipaldi,48,Mosport International Raceway,1973,14,10,11,-1,14.0,0.6,17.0,2,30
619,290,wilson_fittipaldi,46,Watkins Glen,1973,15,25,17,8,14.2,0.6,17.0,3,30
576,290,wilson_fittipaldi,25,Autódromo Juan y Oscar Gálvez,1975,1,23,21,2,17.4,0.8,13.5,2,32
577,290,wilson_fittipaldi,18,Autódromo José Carlos Pace,1975,2,21,13,8,17.0,0.6,16.0,2,32
578,290,wilson_fittipaldi,30,Kyalami,1975,3,0,27,-27,17.8,0.6,22.0,2,32
579,290,wilson_fittipaldi,49,Montjuïc,1975,4,21,23,-2,20.2,0.8,16.5,2,32
580,290,wilson_fittipaldi,6,Circuit de Monaco,1975,5,0,26,-26,22.0,0.8,15.333333333333334,3,32
581,290,wilson_fittipaldi,40,Zolder,1975,6,24,12,12,20.2,0.6,13.0,2,32
582,290,wilson_fittipaldi,47,Scandinavian Raceway,1975,7,25,17,8,21.0,0.6,18.5,2,32
583,290,wilson_fittipaldi,39,Circuit Park Zandvoort,1975,8,24,11,13,17.8,0.4,13.5,2,32
584,290,wilson_fittipaldi,34,Circuit Paul Ricard,1975,9,23,21,2,17.4,0.4,18.5,2,32
585,290,wilson_fittipaldi,9,Silverstone Circuit,1975,10,24,19,5,16.0,0.2,16.5,2,32
586,290,wilson_fittipaldi,20,Nürburgring,1975,11,22,17,5,17.0,0.4,9.666666666666666,3,32
587,290,wilson_fittipaldi,70,Red Bull Ring,1975,12,0,30,-30,19.6,0.6,21.333333333333332,3,32
589,290,wilson_fittipaldi,46,Watkins Glen,1975,14,23,10,13,19.4,0.6,17.0,3,32
578,291,tunmer,30,Kyalami,1975,3,25,11,14,11.0,0.0,11.0,1,27
607,292,keizan,30,Kyalami,1973,3,22,13,9,13.0,1.0,13.333333333333334,3,29
592,292,keizan,30,Kyalami,1974,3,24,14,10,13.5,0.5,13.333333333333334,3,30
578,292,keizan,30,Kyalami,1975,3,22,13,9,13.333333333333334,0.3333333333333333,13.333333333333334,3,31
699,293,charlton,56,Prince George Circuit,1965,1,0,28,-28,28.0,1.0,28.0,1,29
679,293,charlton,30,Kyalami,1967,1,8,7,1,17.5,1.0,17.625,8,31
667,293,charlton,30,Kyalami,1968,1,14,22,-8,19.0,1.0,17.625,8,32
643,293,charlton,30,Kyalami,1970,1,13,12,1,17.25,0.75,17.625,8,34
632,293,charlton,30,Kyalami,1971,1,16,19,-3,17.6,0.8,17.625,8,35
637,293,charlton,9,Silverstone Circuit,1971,6,13,22,-9,16.4,0.8,22.0,1,35
621,293,charlton,30,Kyalami,1972,2,17,26,-9,20.2,0.8,17.625,8,36
625,293,charlton,51,Charade Circuit,1972,6,0,25,-25,20.8,0.8,25.0,1,36
626,293,charlton,38,Brands Hatch,1972,7,24,22,2,22.8,1.0,22.0,1,36
627,293,charlton,20,Nürburgring,1972,8,26,26,0,24.2,1.0,26.0,1,36
607,293,charlton,30,Kyalami,1973,3,13,22,-9,24.2,1.0,17.625,8,37
592,293,charlton,30,Kyalami,1974,3,20,19,1,22.8,0.8,17.625,8,38
578,293,charlton,30,Kyalami,1975,3,20,14,6,20.6,0.6,17.625,8,39
579,294,brise,49,Montjuïc,1975,4,18,7,11,7.0,0.0,7.0,1,23
581,294,brise,40,Zolder,1975,6,7,19,-12,13.0,0.5,19.0,1,23
582,294,brise,47,Scandinavian Raceway,1975,7,17,6,11,10.666666666666666,0.3333333333333333,6.0,1,23
583,294,brise,39,Circuit Park Zandvoort,1975,8,7,7,0,9.75,0.25,7.0,1,23
584,294,brise,34,Circuit Paul Ricard,1975,9,12,7,5,9.2,0.2,7.0,1,23
585,294,brise,9,Silverstone Circuit,1975,10,13,15,-2,10.8,0.2,15.0,1,23
586,294,brise,20,Nürburgring,1975,11,17,13,4,9.6,0.2,13.0,1,23
587,294,brise,70,Red Bull Ring,1975,12,16,15,1,11.4,0.2,15.0,1,23
588,294,brise,14,Autodromo Nazionale di Monza,1975,13,6,23,-17,14.6,0.4,23.0,1,23
589,294,brise,46,Watkins Glen,1975,14,17,19,-2,17.0,0.6,19.0,1,23
579,295,wunderink,49,Montjuïc,1975,4,19,14,5,14.0,1.0,14.0,1,27
580,295,wunderink,6,Circuit de Monaco,1975,5,0,23,-23,18.5,1.0,23.0,1,27
585,295,wunderink,9,Silverstone Circuit,1975,10,0,27,-27,21.333333333333332,1.0,27.0,1,27
587,295,wunderink,70,Red Bull Ring,1975,12,27,18,9,20.5,1.0,18.0,1,27
588,295,wunderink,14,Autodromo Nazionale di Monza,1975,13,0,27,-27,21.8,1.0,27.0,1,27
589,295,wunderink,46,Watkins Glen,1975,14,22,14,8,21.8,1.0,14.0,1,27
628,296,migault,70,Red Bull Ring,1972,9,25,21,4,21.0,1.0,21.0,1,28
